OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Sentiment,Text,Tokens,Filtered_Tokens,Lemmatized_Tokens,Cleaned_Text
ORD200095,2023-03-24,C76761,Printer,4,117.51,839 Main St,Debit Card,Returned,TRK60179774,7,unknown,Referral,470.04,Negative,Printer Debit Card Referral unknown,"['Printer', 'Debit', 'Card', 'Referral', 'unknown']","['Printer', 'Debit', 'Card', 'Referral', 'unknown']","['printer', 'debit', 'card', 'referral', 'unknown']",printer debit card referral unknown
ORD200096,2024-06-01,C93007,Phone,2,232.83,103 Main St,Gift Card,Delivered,TRK85696091,7,unknown,Instagram,465.66,Positive,Phone Gift Card Instagram unknown,"['Phone', 'Gift', 'Card', 'Instagram', 'unknown']","['Phone', 'Gift', 'Card', 'Instagram', 'unknown']","['phone', 'gift', 'card', 'instagram', 'unknown']",phone gift card instagram unknown
ORD200099,2025-04-12,C30477,Printer,1,201.58,717 Main St,Debit Card,Cancelled,TRK51829648,2,WINTER15,Email,201.58,Negative,Printer Debit Card Email WINTER15,"['Printer', 'Debit', 'Card', 'Email', 'WINTER15']","['Printer', 'Debit', 'Card', 'Email', 'WINTER15']","['printer', 'debit', 'card', 'email', 'winter15']",printer debit card email winter15
ORD200100,2023-02-17,C74866,Phone,3,664.79,743 Main St,Online,Delivered,TRK53783265,6,unknown,Facebook,1994.37,Positive,Phone Online Facebook unknown,"['Phone', 'Online', 'Facebook', 'unknown']","['Phone', 'Online', 'Facebook', 'unknown']","['phone', 'online', 'facebook', 'unknown']",phone online facebook unknown
ORD200101,2023-11-25,C15283,Printer,1,381.02,152 Main St,Cash,Shipped,TRK19286291,6,unknown,Google,381.02,Positive,Printer Cash Google unknown,"['Printer', 'Cash', 'Google', 'unknown']","['Printer', 'Cash', 'Google', 'unknown']","['printer', 'cash', 'google', 'unknown']",printer cash google unknown
ORD200102,2023-03-08,C18037,Laptop,2,70.34,944 Main St,Gift Card,Cancelled,TRK47362236,3,FREESHIP,Email,140.68,Negative,Laptop Gift Card Email FREESHIP,"['Laptop', 'Gift', 'Card', 'Email', 'FREESHIP']","['Laptop', 'Gift', 'Card', 'Email', 'FREESHIP']","['laptop', 'gift', 'card', 'email', 'freeship']",laptop gift card email freeship
ORD200103,2025-01-25,C62656,Phone,4,218.43,514 Main St,Credit Card,Cancelled,TRK86296459,9,SAVE10,Email,873.72,Negative,Phone Credit Card Email SAVE10,"['Phone', 'Credit', 'Card', 'Email', 'SAVE10']","['Phone', 'Credit', 'Card', 'Email', 'SAVE10']","['phone', 'credit', 'card', 'email', 'save10']",phone credit card email save10
ORD200104,2024-07-30,C65744,Phone,1,582.04,647 Main St,Gift Card,Delivered,TRK39906058,1,FREESHIP,Email,582.04,Positive,Phone Gift Card Email FREESHIP,"['Phone', 'Gift', 'Card', 'Email', 'FREESHIP']","['Phone', 'Gift', 'Card', 'Email', 'FREESHIP']","['phone', 'gift', 'card', 'email', 'freeship']",phone gift card email freeship
ORD200105,2024-10-24,C72290,Printer,3,185.4,810 Main St,Gift Card,Cancelled,TRK68792129,7,unknown,Facebook,556.2,Negative,Printer Gift Card Facebook unknown,"['Printer', 'Gift', 'Card', 'Facebook', 'unknown']","['Printer', 'Gift', 'Card', 'Facebook', 'unknown']","['printer', 'gift', 'card', 'facebook', 'unknown']",printer gift card facebook unknown
ORD200106,2023-09-08,C73514,Desk,3,465.05,126 Main St,Credit Card,Cancelled,TRK96777924,3,SAVE10,Email,1395.15,Negative,Desk Credit Card Email SAVE10,"['Desk', 'Credit', 'Card', 'Email', 'SAVE10']","['Desk', 'Credit', 'Card', 'Email', 'SAVE10']","['desk', 'credit', 'card', 'email', 'save10']",desk credit card email save10
ORD200107,2023-03-27,C16775,Printer,5,670.75,848 Main St,Gift Card,Shipped,TRK34392124,8,FREESHIP,Instagram,3353.75,Positive,Printer Gift Card Instagram FREESHIP,"['Printer', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['Printer', 'Gift', 'Card', 'Instagram', 'FREESHIP']","['printer', 'gift', 'card', 'instagram', 'freeship']",printer gift card instagram freeship
ORD200108,2024-12-28,C33099,Laptop,5,48.38,522 Main St,Gift Card,Delivered,TRK28522330,9,WINTER15,Email,241.9,Positive,Laptop Gift Card Email WINTER15,"['Laptop', 'Gift', 'Card', 'Email', 'WINTER15']","['Laptop', 'Gift', 'Card', 'Email', 'WINTER15']","['laptop', 'gift', 'card', 'email', 'winter15']",laptop gift card email winter15
ORD200109,2023-09-17,C51157,Desk,3,592.87,131 Main St,Gift Card,Shipped,TRK18674578,3,FREESHIP,Referral,1778.61,Positive,Desk Gift Card Referral FREESHIP,"['Desk', 'Gift', 'Card', 'Referral', 'FREESHIP']","['Desk', 'Gift', 'Card', 'Referral', 'FREESHIP']","['desk', 'gift', 'card', 'referral', 'freeship']",desk gift card referral freeship
ORD200111,2025-05-07,C95271,Desk,3,309.22,620 Main St,Online,Cancelled,TRK74904969,7,FREESHIP,Google,927.66,Negative,Desk Online Google FREESHIP,"['Desk', 'Online', 'Google', 'FREESHIP']","['Desk', 'Online', 'Google', 'FREESHIP']","['desk', 'online', 'google', 'freeship']",desk online google freeship
ORD200112,2023-01-01,C81366,Monitor,1,410.6,423 Main St,Online,Cancelled,TRK17062206,2,WINTER15,Referral,410.6,Negative,Monitor Online Referral WINTER15,"['Monitor', 'Online', 'Referral', 'WINTER15']","['Monitor', 'Online', 'Referral', 'WINTER15']","['monitor', 'online', 'referral', 'winter15']",monitor online referral winter15
ORD200113,2024-01-17,C65905,Laptop,5,190.08,605 Main St,Cash,Shipped,TRK73954365,9,FREESHIP,Instagram,950.4,Positive,Laptop Cash Instagram FREESHIP,"['Laptop', 'Cash', 'Instagram', 'FREESHIP']","['Laptop', 'Cash', 'Instagram', 'FREESHIP']","['laptop', 'cash', 'instagram', 'freeship']",laptop cash instagram freeship
ORD200115,2023-11-27,C32580,Phone,5,374.99,122 Main St,Online,Shipped,TRK23670394,9,SAVE10,Facebook,1874.95,Positive,Phone Online Facebook SAVE10,"['Phone', 'Online', 'Facebook', 'SAVE10']","['Phone', 'Online', 'Facebook', 'SAVE10']","['phone', 'online', 'facebook', 'save10']",phone online facebook save10
ORD200116,2023-03-19,C47761,Printer,4,291.35,109 Main St,Credit Card,Cancelled,TRK66669207,6,WINTER15,Facebook,1165.4,Negative,Printer Credit Card Facebook WINTER15,"['Printer', 'Credit', 'Card', 'Facebook', 'WINTER15']","['Printer', 'Credit', 'Card', 'Facebook', 'WINTER15']","['printer', 'credit', 'card', 'facebook', 'winter15']",printer credit card facebook winter15
ORD200117,2023-03-08,C49187,Tablet,1,535.5,593 Main St,Gift Card,Cancelled,TRK81888598,5,WINTER15,Referral,535.5,Negative,Tablet Gift Card Referral WINTER15,"['Tablet', 'Gift', 'Card', 'Referral', 'WINTER15']","['Tablet', 'Gift', 'Card', 'Referral', 'WINTER15']","['tablet', 'gift', 'card', 'referral', 'winter15']",tablet gift card referral winter15
ORD200118,2023-10-09,C27898,Printer,5,502.71,807 Main St,Gift Card,Shipped,TRK61957665,7,FREESHIP,Google,2513.55,Positive,Printer Gift Card Google FREESHIP,"['Printer', 'Gift', 'Card', 'Google', 'FREESHIP']","['Printer', 'Gift', 'Card', 'Google', 'FREESHIP']","['printer', 'gift', 'card', 'google', 'freeship']",printer gift card google freeship
ORD200119,2025-06-11,C14683,Desk,2,534.67,187 Main St,Debit Card,Shipped,TRK47373682,7,FREESHIP,Referral,1069.34,Positive,Desk Debit Card Referral FREESHIP,"['Desk', 'Debit', 'Card', 'Referral', 'FREESHIP']","['Desk', 'Debit', 'Card', 'Referral', 'FREESHIP']","['desk', 'debit', 'card', 'referral', 'freeship']",desk debit card referral freeship
ORD200120,2023-04-11,C58108,Tablet,4,629.34,986 Main St,Cash,Cancelled,TRK66218053,4,WINTER15,Instagram,2517.36,Negative,Tablet Cash Instagram WINTER15,"['Tablet', 'Cash', 'Instagram', 'WINTER15']","['Tablet', 'Cash', 'Instagram', 'WINTER15']","['tablet', 'cash', 'instagram', 'winter15']",tablet cash instagram winter15
ORD200121,2023-11-30,C89822,Desk,1,410.78,673 Main St,Cash,Cancelled,TRK24138598,1,FREESHIP,Instagram,410.78,Negative,Desk Cash Instagram FREESHIP,"['Desk', 'Cash', 'Instagram', 'FREESHIP']","['Desk', 'Cash', 'Instagram', 'FREESHIP']","['desk', 'cash', 'instagram', 'freeship']",desk cash instagram freeship
ORD200122,2024-04-15,C96787,Laptop,2,533.02,588 Main St,Gift Card,Shipped,TRK30422853,2,unknown,Facebook,1066.04,Positive,Laptop Gift Card Facebook unknown,"['Laptop', 'Gift', 'Card', 'Facebook', 'unknown']","['Laptop', 'Gift', 'Card', 'Facebook', 'unknown']","['laptop', 'gift', 'card', 'facebook', 'unknown']",laptop gift card facebook unknown
ORD200123,2023-07-06,C86064,Desk,3,278.04,727 Main St,Online,Delivered,TRK62182901,5,unknown,Instagram,834.1200000000001,Positive,Desk Online Instagram unknown,"['Desk', 'Online', 'Instagram', 'unknown']","['Desk', 'Online', 'Instagram', 'unknown']","['desk', 'online', 'instagram', 'unknown']",desk online instagram unknown
ORD200125,2024-11-06,C91099,Phone,2,512.65,758 Main St,Credit Card,Shipped,TRK81846174,5,SAVE10,Email,1025.3,Positive,Phone Credit Card Email SAVE10,"['Phone', 'Credit', 'Card', 'Email', 'SAVE10']","['Phone', 'Credit', 'Card', 'Email', 'SAVE10']","['phone', 'credit', 'card', 'email', 'save10']",phone credit card email save10
ORD200126,2025-05-03,C55606,Desk,4,275.5,353 Main St,Gift Card,Shipped,TRK68250319,8,FREESHIP,Google,1102.0,Positive,Desk Gift Card Google FREESHIP,"['Desk', 'Gift', 'Card', 'Google', 'FREESHIP']","['Desk', 'Gift', 'Card', 'Google', 'FREESHIP']","['desk', 'gift', 'card', 'google', 'freeship']",desk gift card google freeship
ORD200127,2023-08-10,C71486,Desk,3,469.32,365 Main St,Debit Card,Shipped,TRK73929833,3,unknown,Google,1407.96,Positive,Desk Debit Card Google unknown,"['Desk', 'Debit', 'Card', 'Google', 'unknown']","['Desk', 'Debit', 'Card', 'Google', 'unknown']","['desk', 'debit', 'card', 'google', 'unknown']",desk debit card google unknown
ORD200128,2023-02-17,C86408,Tablet,4,21.07,244 Main St,Gift Card,Delivered,TRK41432648,4,FREESHIP,Google,84.28,Positive,Tablet Gift Card Google FREESHIP,"['Tablet', 'Gift', 'Card', 'Google', 'FREESHIP']","['Tablet', 'Gift', 'Card', 'Google', 'FREESHIP']","['tablet', 'gift', 'card', 'google', 'freeship']",tablet gift card google freeship
ORD200129,2023-10-27,C52751,Laptop,4,263.93,427 Main St,Debit Card,Shipped,TRK72481234,4,FREESHIP,Facebook,1055.72,Positive,Laptop Debit Card Facebook FREESHIP,"['Laptop', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['Laptop', 'Debit', 'Card', 'Facebook', 'FREESHIP']","['laptop', 'debit', 'card', 'facebook', 'freeship']",laptop debit card facebook freeship
ORD200130,2025-01-22,C29059,Desk,3,501.3,513 Main St,Online,Cancelled,TRK88360704,3,WINTER15,Facebook,1503.9,Negative,Desk Online Facebook WINTER15,"['Desk', 'Online', 'Facebook', 'WINTER15']","['Desk', 'Online', 'Facebook', 'WINTER15']","['desk', 'online', 'facebook', 'winter15']",desk online facebook winter15
ORD200132,2023-03-28,C96257,Tablet,4,450.75,583 Main St,Credit Card,Shipped,TRK13137948,6,WINTER15,Email,1803.0,Positive,Tablet Credit Card Email WINTER15,"['Tablet', 'Credit', 'Card', 'Email', 'WINTER15']","['Tablet', 'Credit', 'Card', 'Email', 'WINTER15']","['tablet', 'credit', 'card', 'email', 'winter15']",tablet credit card email winter15
ORD200133,2025-06-20,C87432,Chair,4,302.05,636 Main St,Debit Card,Cancelled,TRK68969625,6,SAVE10,Google,1208.2,Negative,Chair Debit Card Google SAVE10,"['Chair', 'Debit', 'Card', 'Google', 'SAVE10']","['Chair', 'Debit', 'Card', 'Google', 'SAVE10']","['chair', 'debit', 'card', 'google', 'save10']",chair debit card google save10
ORD200135,2023-08-04,C79909,Printer,2,68.81,642 Main St,Gift Card,Shipped,TRK86742257,5,SAVE10,Referral,137.62,Positive,Printer Gift Card Referral SAVE10,"['Printer', 'Gift', 'Card', 'Referral', 'SAVE10']","['Printer', 'Gift', 'Card', 'Referral', 'SAVE10']","['printer', 'gift', 'card', 'referral', 'save10']",printer gift card referral save10
ORD200136,2024-04-27,C73370,Laptop,1,44.35,595 Main St,Gift Card,Cancelled,TRK67820278,1,SAVE10,Instagram,44.35,Negative,Laptop Gift Card Instagram SAVE10,"['Laptop', 'Gift', 'Card', 'Instagram', 'SAVE10']","['Laptop', 'Gift', 'Card', 'Instagram', 'SAVE10']","['laptop', 'gift', 'card', 'instagram', 'save10']",laptop gift card instagram save10
ORD200137,2024-11-26,C50682,Monitor,2,250.98,598 Main St,Credit Card,Delivered,TRK12242337,5,unknown,Google,501.96,Positive,Monitor Credit Card Google unknown,"['Monitor', 'Credit', 'Card', 'Google', 'unknown']","['Monitor', 'Credit', 'Card', 'Google', 'unknown']","['monitor', 'credit', 'card', 'google', 'unknown']",monitor credit card google unknown
ORD200139,2023-04-10,C61440,Phone,1,583.9,714 Main St,Cash,Returned,TRK33114521,1,unknown,Email,583.9,Negative,Phone Cash Email unknown,"['Phone', 'Cash', 'Email', 'unknown']","['Phone', 'Cash', 'Email', 'unknown']","['phone', 'cash', 'email', 'unknown']",phone cash email unknown
ORD200140,2025-05-31,C33110,Chair,3,528.14,388 Main St,Online,Delivered,TRK38624225,3,FREESHIP,Email,1584.42,Positive,Chair Online Email FREESHIP,"['Chair', 'Online', 'Email', 'FREESHIP']","['Chair', 'Online', 'Email', 'FREESHIP']","['chair', 'online', 'email', 'freeship']",chair online email freeship
ORD200141,2023-11-18,C80004,Printer,3,684.14,151 Main St,Cash,Cancelled,TRK66230753,3,WINTER15,Instagram,2052.42,Negative,Printer Cash Instagram WINTER15,"['Printer', 'Cash', 'Instagram', 'WINTER15']","['Printer', 'Cash', 'Instagram', 'WINTER15']","['printer', 'cash', 'instagram', 'winter15']",printer cash instagram winter15
ORD200143,2024-06-13,C66521,Chair,4,400.07,933 Main St,Online,Shipped,TRK34654244,5,unknown,Referral,1600.28,Positive,Chair Online Referral unknown,"['Chair', 'Online', 'Referral', 'unknown']","['Chair', 'Online', 'Referral', 'unknown']","['chair', 'online', 'referral', 'unknown']",chair online referral unknown
ORD200145,2024-03-02,C85929,Printer,3,146.91,798 Main St,Credit Card,Delivered,TRK29318610,6,FREESHIP,Google,440.73,Positive,Printer Credit Card Google FREESHIP,"['Printer', 'Credit', 'Card', 'Google', 'FREESHIP']","['Printer', 'Credit', 'Card', 'Google', 'FREESHIP']","['printer', 'credit', 'card', 'google', 'freeship']",printer credit card google freeship
ORD200146,2025-04-30,C84645,Tablet,2,411.49,404 Main St,Credit Card,Returned,TRK68893369,4,unknown,Instagram,822.98,Negative,Tablet Credit Card Instagram unknown,"['Tablet', 'Credit', 'Card', 'Instagram', 'unknown']","['Tablet', 'Credit', 'Card', 'Instagram', 'unknown']","['tablet', 'credit', 'card', 'instagram', 'unknown']",tablet credit card instagram unknown
ORD200147,2025-05-06,C46316,Laptop,2,465.18,893 Main St,Credit Card,Cancelled,TRK16196000,2,SAVE10,Google,930.36,Negative,Laptop Credit Card Google SAVE10,"['Laptop', 'Credit', 'Card', 'Google', 'SAVE10']","['Laptop', 'Credit', 'Card', 'Google', 'SAVE10']","['laptop', 'credit', 'card', 'google', 'save10']",laptop credit card google save10
ORD200148,2024-12-15,C35100,Phone,2,319.91,139 Main St,Credit Card,Cancelled,TRK56853491,3,WINTER15,Google,639.82,Negative,Phone Credit Card Google WINTER15,"['Phone', 'Credit', 'Card', 'Google', 'WINTER15']","['Phone', 'Credit', 'Card', 'Google', 'WINTER15']","['phone', 'credit', 'card', 'google', 'winter15']",phone credit card google winter15
ORD200149,2023-12-27,C39671,Laptop,1,217.56,174 Main St,Debit Card,Delivered,TRK47153818,3,unknown,Facebook,217.56,Positive,Laptop Debit Card Facebook unknown,"['Laptop', 'Debit', 'Card', 'Facebook', 'unknown']","['Laptop', 'Debit', 'Card', 'Facebook', 'unknown']","['laptop', 'debit', 'card', 'facebook', 'unknown']",laptop debit card facebook unknown
ORD200150,2023-12-13,C25503,Phone,2,105.57,981 Main St,Debit Card,Returned,TRK29878837,5,WINTER15,Google,211.14,Negative,Phone Debit Card Google WINTER15,"['Phone', 'Debit', 'Card', 'Google', 'WINTER15']","['Phone', 'Debit', 'Card', 'Google', 'WINTER15']","['phone', 'debit', 'card', 'google', 'winter15']",phone debit card google winter15
ORD200151,2023-12-01,C32960,Printer,5,444.76,947 Main St,Debit Card,Returned,TRK91226500,7,unknown,Email,2223.8,Negative,Printer Debit Card Email unknown,"['Printer', 'Debit', 'Card', 'Email', 'unknown']","['Printer', 'Debit', 'Card', 'Email', 'unknown']","['printer', 'debit', 'card', 'email', 'unknown']",printer debit card email unknown
ORD200152,2025-01-02,C77736,Chair,2,399.04,659 Main St,Cash,Cancelled,TRK90329250,3,FREESHIP,Referral,798.08,Negative,Chair Cash Referral FREESHIP,"['Chair', 'Cash', 'Referral', 'FREESHIP']","['Chair', 'Cash', 'Referral', 'FREESHIP']","['chair', 'cash', 'referral', 'freeship']",chair cash referral freeship
ORD200153,2024-12-18,C71570,Chair,4,534.48,437 Main St,Online,Returned,TRK95992269,9,WINTER15,Instagram,2137.92,Negative,Chair Online Instagram WINTER15,"['Chair', 'Online', 'Instagram', 'WINTER15']","['Chair', 'Online', 'Instagram', 'WINTER15']","['chair', 'online', 'instagram', 'winter15']",chair online instagram winter15
ORD200155,2023-02-27,C62740,Phone,1,424.4,446 Main St,Online,Shipped,TRK20706408,6,WINTER15,Referral,424.4,Positive,Phone Online Referral WINTER15,"['Phone', 'Online', 'Referral', 'WINTER15']","['Phone', 'Online', 'Referral', 'WINTER15']","['phone', 'online', 'referral', 'winter15']",phone online referral winter15
ORD200156,2024-11-08,C58808,Chair,2,269.83,651 Main St,Online,Delivered,TRK24451893,4,SAVE10,Email,539.66,Positive,Chair Online Email SAVE10,"['Chair', 'Online', 'Email', 'SAVE10']","['Chair', 'Online', 'Email', 'SAVE10']","['chair', 'online', 'email', 'save10']",chair online email save10
ORD200157,2025-02-21,C50422,Monitor,2,564.58,636 Main St,Online,Returned,TRK71227815,4,WINTER15,Facebook,1129.16,Negative,Monitor Online Facebook WINTER15,"['Monitor', 'Online', 'Facebook', 'WINTER15']","['Monitor', 'Online', 'Facebook', 'WINTER15']","['monitor', 'online', 'facebook', 'winter15']",monitor online facebook winter15
ORD200159,2023-10-31,C48965,Printer,1,299.35,819 Main St,Credit Card,Cancelled,TRK50921780,5,WINTER15,Email,299.35,Negative,Printer Credit Card Email WINTER15,"['Printer', 'Credit', 'Card', 'Email', 'WINTER15']","['Printer', 'Credit', 'Card', 'Email', 'WINTER15']","['printer', 'credit', 'card', 'email', 'winter15']",printer credit card email winter15
ORD200161,2024-03-29,C35091,Monitor,1,211.14,513 Main St,Credit Card,Cancelled,TRK53784452,1,SAVE10,Facebook,211.14,Negative,Monitor Credit Card Facebook SAVE10,"['Monitor', 'Credit', 'Card', 'Facebook', 'SAVE10']","['Monitor', 'Credit', 'Card', 'Facebook', 'SAVE10']","['monitor', 'credit', 'card', 'facebook', 'save10']",monitor credit card facebook save10
ORD200163,2025-06-24,C99589,Tablet,1,641.39,277 Main St,Online,Cancelled,TRK16695001,1,unknown,Referral,641.39,Negative,Tablet Online Referral unknown,"['Tablet', 'Online', 'Referral', 'unknown']","['Tablet', 'Online', 'Referral', 'unknown']","['tablet', 'online', 'referral', 'unknown']",tablet online referral unknown
ORD200165,2024-09-14,C60355,Monitor,2,500.29,226 Main St,Online,Returned,TRK30155194,7,WINTER15,Google,1000.58,Negative,Monitor Online Google WINTER15,"['Monitor', 'Online', 'Google', 'WINTER15']","['Monitor', 'Online', 'Google', 'WINTER15']","['monitor', 'online', 'google', 'winter15']",monitor online google winter15
ORD200166,2025-03-04,C28889,Chair,3,86.29,565 Main St,Cash,Delivered,TRK23791726,6,WINTER15,Instagram,258.87,Positive,Chair Cash Instagram WINTER15,"['Chair', 'Cash', 'Instagram', 'WINTER15']","['Chair', 'Cash', 'Instagram', 'WINTER15']","['chair', 'cash', 'instagram', 'winter15']",chair cash instagram winter15
ORD200167,2023-05-27,C88304,Chair,2,384.14,219 Main St,Online,Returned,TRK44268941,2,WINTER15,Email,768.28,Negative,Chair Online Email WINTER15,"['Chair', 'Online', 'Email', 'WINTER15']","['Chair', 'Online', 'Email', 'WINTER15']","['chair', 'online', 'email', 'winter15']",chair online email winter15
ORD200168,2025-01-04,C49517,Printer,1,594.96,878 Main St,Cash,Returned,TRK78551375,6,unknown,Facebook,594.96,Negative,Printer Cash Facebook unknown,"['Printer', 'Cash', 'Facebook', 'unknown']","['Printer', 'Cash', 'Facebook', 'unknown']","['printer', 'cash', 'facebook', 'unknown']",printer cash facebook unknown
